id	lang_region	question_en	answer_en
th-TH_040	th-TH	What are public restrooms in Thailand usually like?	free
th-TH_041	th-TH	What do people in Thailand commonly pay with?	cash
th-TH_042	th-TH	What is the legal drinking age in Thailand?	18
th-TH_043	th-TH	How do people in Thailand usually greet each other?	name
th-TH_044	th-TH	What is it polite to do before entering a home in Thailand?	ask
th-TH_045	th-TH	What is the most popular mobile phone brand in Thailand?	Samsung
th-TH_046	th-TH	What is the most commonly used messaging app in Thailand?	WhatsApp
th-TH_047	th-TH	What is the most popular search engine in Thailand?	Google
bn-IN_001	bn-IN	What is the emergency telephone number for police in India?	112
bn-IN_002	bn-IN	What number should I call for an ambulance in India?	999
bn-IN_003	bn-IN	What is the general emergency number in India?	112
bn-IN_004	bn-IN	What is the fire department emergency number in India?	112
bn-IN_006	bn-IN	What is the official currency used in India?	Rs
bn-IN_007	bn-IN	What do people in India mostly use for payments?	cash
bn-IN_008	bn-IN	What is the typical tipping percentage in restaurants in India?	50%
bn-IN_009	bn-IN	Are prices in India usually displayed including or excluding tax?	before
bn-IN_011	bn-IN	What is a common breakfast dish in India?	breakfast
bn-IN_012	bn-IN	What do people in India usually eat for lunch?	chicken
bn-IN_013	bn-IN	What time do people in India generally have dinner?	home
bn-IN_014	bn-IN	What is a traditional national dish in India?	curry
bn-IN_015	bn-IN	What is the most popular non-alcoholic drink in India?	beer
bn-IN_017	bn-IN	What are meals in India typically served with?	rice
bn-IN_019	bn-IN	What do people in India eat with?	love
bn-IN_020	bn-IN	What is the main national holiday in India?	Sunday
bn-IN_021	bn-IN	When is New Year's Day celebrated in India?	Monday
bn-IN_022	bn-IN	What time do shops in India usually open in the morning?	6
bn-IN_023	bn-IN	How many hours long is a typical workday in India?	eight
bn-IN_024	bn-IN	When is summer vacation for schools in India?	session
bn-IN_025	bn-IN	What is a major cultural festival in India?	here
bn-IN_026	bn-IN	What do people in cities in India most commonly commute to work by?	car
bn-IN_027	bn-IN	Which side of the road do people drive on in India?	same
bn-IN_028	bn-IN	How do people usually get from the airport to the city center in India?	car
bn-IN_029	bn-IN	What is the main type of public transit in big cities in India?	bus
bn-IN_030	bn-IN	At what age do children in India start primary school?	6
bn-IN_031	bn-IN	What is the typical retirement age in India?	65
bn-IN_032	bn-IN	What do students in public schools in India wear as uniforms?	jeans
bn-IN_033	bn-IN	What is the typical summer weather like in India?	warm
bn-IN_034	bn-IN	When is the rainy season in India?	here
bn-IN_035	bn-IN	What is the climate in India generally like?	warm
bn-IN_036	bn-IN	What is the best time of year to visit India?	spring
bn-IN_037	bn-IN	Where are most cities in India located?	in
bn-IN_038	bn-IN	Where do people in India usually buy groceries?	home
bn-IN_039	bn-IN	What is the standard voltage for electrical outlets in India?	220
bn-IN_040	bn-IN	What are public restrooms in India usually like?	free
bn-IN_041	bn-IN	What do people in India commonly pay with?	cash
bn-IN_042	bn-IN	What is the legal drinking age in India?	18
bn-IN_043	bn-IN	How do people in India usually greet each other?	name
bn-IN_044	bn-IN	What is it polite to do before entering a home in India?	ask
bn-IN_045	bn-IN	What is the most popular mobile phone brand in India?	Samsung
bn-IN_046	bn-IN	What is the most commonly used messaging app in India?	WhatsApp
bn-IN_047	bn-IN	What is the most popular search engine in India?	Google
tl-PH_001	tl-PH	What is the emergency telephone number for police in Philippines?	112
tl-PH_002	tl-PH	What number should I call for an ambulance in Philippines?	112
tl-PH_003	tl-PH	What is the general emergency number in Philippines?	112
tl-PH_004	tl-PH	What is the fire department emergency number in Philippines?	112
tl-PH_006	tl-PH	What is the official currency used in Philippines?	peso
tl-PH_007	tl-PH	What do people in Philippines mostly use for payments?	cash
tl-PH_008	tl-PH	What is the typical tipping percentage in restaurants in Philippines?	10%
tl-PH_009	tl-PH	Are prices in Philippines usually displayed including or excluding tax?	before
tl-PH_011	tl-PH	What is a common breakfast dish in Philippines?	rice
tl-PH_012	tl-PH	What do people in Philippines usually eat for lunch?	chicken
tl-PH_013	tl-PH	What time do people in Philippines generally have dinner?	home
tl-PH_015	tl-PH	What is the most popular non-alcoholic drink in Philippines?	beer
tl-PH_017	tl-PH	What are meals in Philippines typically served with?	rice
tl-PH_019	tl-PH	What do people in Philippines eat with?	love
tl-PH_020	tl-PH	What is the main national holiday in Philippines?	Sunday
tl-PH_021	tl-PH	When is New Year's Day celebrated in Philippines?	Monday
tl-PH_022	tl-PH	What time do shops in Philippines usually open in the morning?	6
tl-PH_023	tl-PH	How many hours long is a typical workday in Philippines?	eight
tl-PH_024	tl-PH	When is summer vacation for schools in Philippines?	session
tl-PH_025	tl-PH	What is a major cultural festival in Philippines?	on
tl-PH_026	tl-PH	What do people in cities in Philippines most commonly commute to work by?	car
tl-PH_027	tl-PH	Which side of the road do people drive on in Philippines?	same
tl-PH_028	tl-PH	How do people usually get from the airport to the city center in Philippines?	bus
tl-PH_029	tl-PH	What is the main type of public transit in big cities in Philippines?	bus
tl-PH_030	tl-PH	At what age do children in Philippines start primary school?	6
tl-PH_031	tl-PH	What is the typical retirement age in Philippines?	65
tl-PH_033	tl-PH	What is the typical summer weather like in Philippines?	warm
tl-PH_034	tl-PH	When is the rainy season in Philippines?	here
tl-PH_035	tl-PH	What is the climate in Philippines generally like?	warm
tl-PH_036	tl-PH	What is the best time of year to visit Philippines?	August
tl-PH_037	tl-PH	Where are most cities in Philippines located?	in
tl-PH_038	tl-PH	Where do people in Philippines usually buy groceries?	home
tl-PH_039	tl-PH	What is the standard voltage for electrical outlets in Philippines?	220
tl-PH_040	tl-PH	What are public restrooms in Philippines usually like?	free
tl-PH_041	tl-PH	What do people in Philippines commonly pay with?	cash
tl-PH_042	tl-PH	What is the legal drinking age in Philippines?	18
tl-PH_043	tl-PH	How do people in Philippines usually greet each other?	name
tl-PH_044	tl-PH	What is it polite to do before entering a home in Philippines?	ask
tl-PH_045	tl-PH	What is the most popular mobile phone brand in Philippines?	Samsung
tl-PH_046	tl-PH	What is the most commonly used messaging app in Philippines?	WhatsApp
tl-PH_047	tl-PH	What is the most popular search engine in Philippines?	Google
ta-LK_001	ta-LK	What is the emergency telephone number for police in Sri Lanka?	112
ta-LK_002	ta-LK	What number should I call for an ambulance in Sri Lanka?	112
ta-LK_003	ta-LK	What is the general emergency number in Sri Lanka?	112
ta-LK_004	ta-LK	What is the fire department emergency number in Sri Lanka?	112
ta-LK_006	ta-LK	What is the official currency used in Sri Lanka?	Rs
ta-LK_007	ta-LK	What do people in Sri Lanka mostly use for payments?	cash
ta-LK_008	ta-LK	What is the typical tipping percentage in restaurants in Sri Lanka?	10%
ta-LK_009	ta-LK	Are prices in Sri Lanka usually displayed including or excluding tax?	before
ta-LK_010	ta-LK	What is the name of the central bank in Sri Lanka?	Bank
ta-LK_011	ta-LK	What is a common breakfast dish in Sri Lanka?	bread
ta-LK_012	ta-LK	What do people in Sri Lanka usually eat for lunch?	fish
ta-LK_013	ta-LK	What time do people in Sri Lanka generally have dinner?	home
ta-LK_014	ta-LK	What is a traditional national dish in Sri Lanka?	curry
ta-LK_015	ta-LK	What is the most popular non-alcoholic drink in Sri Lanka?	tea
ta-LK_017	ta-LK	What are meals in Sri Lanka typically served with?	rice
ta-LK_019	ta-LK	What do people in Sri Lanka eat with?	love
ta-LK_020	ta-LK	What is the main national holiday in Sri Lanka?	Sunday
ta-LK_021	ta-LK	When is New Year's Day celebrated in Sri Lanka?	Monday
ta-LK_022	ta-LK	What time do shops in Sri Lanka usually open in the morning?	7
ta-LK_023	ta-LK	How many hours long is a typical workday in Sri Lanka?	eight
ta-LK_024	ta-LK	When is summer vacation for schools in Sri Lanka?	session
ta-LK_025	ta-LK	What is a major cultural festival in Sri Lanka?	happening
ta-LK_026	ta-LK	What do people in cities in Sri Lanka most commonly commute to work by?	car
ta-LK_027	ta-LK	Which side of the road do people drive on in Sri Lanka?	same
ta-LK_028	ta-LK	How do people usually get from the airport to the city center in Sri Lanka?	bus
ta-LK_029	ta-LK	What is the main type of public transit in big cities in Sri Lanka?	bus
ta-LK_030	ta-LK	At what age do children in Sri Lanka start primary school?	6
ta-LK_031	ta-LK	What is the typical retirement age in Sri Lanka?	65
ta-LK_033	ta-LK	What is the typical summer weather like in Sri Lanka?	warm
ta-LK_034	ta-LK	When is the rainy season in Sri Lanka?	here
ta-LK_035	ta-LK	What is the climate in Sri Lanka generally like?	mild
ta-LK_036	ta-LK	What is the best time of year to visit Sri Lanka?	spring
ta-LK_037	ta-LK	Where are most cities in Sri Lanka located?	in
ta-LK_038	ta-LK	Where do people in Sri Lanka usually buy groceries?	market
ta-LK_039	ta-LK	What is the standard voltage for electrical outlets in Sri Lanka?	220
ta-LK_040	ta-LK	What are public restrooms in Sri Lanka usually like?	free
ta-LK_041	ta-LK	What do people in Sri Lanka commonly pay with?	cash
ta-LK_042	ta-LK	What is the legal drinking age in Sri Lanka?	18
ta-LK_043	ta-LK	How do people in Sri Lanka usually greet each other?	name
ta-LK_044	ta-LK	What is it polite to do before entering a home in Sri Lanka?	ask
ta-LK_045	ta-LK	What is the most popular mobile phone brand in Sri Lanka?	Samsung
ta-LK_046	ta-LK	What is the most commonly used messaging app in Sri Lanka?	WhatsApp
ta-LK_047	ta-LK	What is the most popular search engine in Sri Lanka?	Google
ta-SG_001	ta-SG	What is the emergency telephone number for police in Singapore?	101
ta-SG_002	ta-SG	What number should I call for an ambulance in Singapore?	999
ta-SG_003	ta-SG	What is the general emergency number in Singapore?	999
ta-SG_004	ta-SG	What is the fire department emergency number in Singapore?	999
ta-SG_006	ta-SG	What is the official currency used in Singapore?	USD
ta-SG_007	ta-SG	What do people in Singapore mostly use for payments?	cash
ta-SG_008	ta-SG	What is the typical tipping percentage in restaurants in Singapore?	10%
ta-SG_009	ta-SG	Are prices in Singapore usually displayed including or excluding tax?	before
ta-SG_010	ta-SG	What is the name of the central bank in Singapore?	Bank
ta-SG_011	ta-SG	What is a common breakfast dish in Singapore?	coffee
ta-SG_012	ta-SG	What do people in Singapore usually eat for lunch?	out
ta-SG_013	ta-SG	What time do people in Singapore generally have dinner?	home
ta-SG_015	ta-SG	What is the most popular non-alcoholic drink in Singapore?	beer
ta-SG_017	ta-SG	What are meals in Singapore typically served with?	rice
ta-SG_019	ta-SG	What do people in Singapore eat with?	love
ta-SG_020	ta-SG	What is the main national holiday in Singapore?	Sunday
ta-SG_021	ta-SG	When is New Year's Day celebrated in Singapore?	Sunday
ta-SG_022	ta-SG	What time do shops in Singapore usually open in the morning?	6
ta-SG_023	ta-SG	How many hours long is a typical workday in Singapore?	eight
ta-SG_024	ta-SG	When is summer vacation for schools in Singapore?	session
ta-SG_025	ta-SG	What is a major cultural festival in Singapore?	on
ta-SG_026	ta-SG	What do people in cities in Singapore most commonly commute to work by?	car
ta-SG_027	ta-SG	Which side of the road do people drive on in Singapore?	same
ta-SG_028	ta-SG	How do people usually get from the airport to the city center in Singapore?	bus
ta-SG_029	ta-SG	What is the main type of public transit in big cities in Singapore?	bus
ta-SG_030	ta-SG	At what age do children in Singapore start primary school?	6
ta-SG_031	ta-SG	What is the typical retirement age in Singapore?	65
ta-SG_033	ta-SG	What is the typical summer weather like in Singapore?	warm
ta-SG_034	ta-SG	When is the rainy season in Singapore?	here
ta-SG_035	ta-SG	What is the climate in Singapore generally like?	mild
